registryid,x,y,county_fips,state_fips,state_nuclear_restrictions,state_electricity_price,state_net_electricity_imports,state_nuclear_inclusive_policy,pop_weight_svi,traditionally_regulated_state_energy_market,state_construction_labor_5yr_mean_annual_wage,count_protected_lands,count_hazardous_facilities_within_5mi,fault_line_hazard,landslide_hazard,max_pga_lt_0o3g,hundred_year_flood_zone,open_water_or_wetland,pop_weight_sentiment,slope_lt_12pct,population_center_dist,ret_facility_dist,count_nuclear_rd_within_100mi,substation_dist,road_dist,streamflow_50kgpm_within_20mi
110057002746,-123.99,41.52,6015,6,0.5,0.5195236572103428,1.0,1.0,0.14842047338672604,0.0,0.3645268034414295,0.9310344827586207,1.0,0.0,0.0,0.0,1.0,1.0,0.7885829611838542,1.0,0.04370199095919693,0.0,0.0,1.0,0.9853538075059826,1.0
110057002755,-73.0,43.61,50021,50,0.5,0.3025859311566556,0.5064046359974792,0.0,0.786405755130571,1.0,0.7620119126406353,1.0,0.993103448275862,1.0,1.0,1.0,0.0,1.0,0.7452460103665011,1.0,0.04720672760647471,0.0,0.015151515151515152,1.0,0.9996416088882865,1.0
110057002817,-88.54,43.92,55139,55,1.0,0.14388701621435518,0.5657519796147628,0.0,0.8647905904249946,1.0,0.5213765718067505,1.0,0.993103448275862,1.0,0.0,1.0,0.0,0.0,0.8267200107954802,1.0,0.004336304637783455,0.0,0.0,1.0,0.9987614605600686,1.0
110057002899,-96.59,33.16,48085,48,1.0,0.06621066358290378,0.5303997588842918,0.0,0.5531236673681081,0.0,0.8735936465916612,1.0,0.9862068965517241,1.0,1.0,1.0,0.0,1.0,0.8677384921950204,1.0,0.0,0.0,0.0,1.0,0.9985128218244107,1.0
110057002906,-89.82,44.39,55141,55,1.0,0.14388701621435518,0.5657519796147628,0.0,0.8183291391702376,1.0,0.5213765718067505,0.9655172413793104,0.993103448275862,1.0,1.0,1.0,0.0,1.0,0.8028870994070293,1.0,0.011557547774136822,0.0,0.0,1.0,0.9890710845529399,1.0
110057002924,-96.6,33.19,48085,48,1.0,0.06621066358290378,0.5303997588842918,0.0,0.5700128674365071,0.0,0.8735936465916612,0.9655172413793104,0.9896551724137931,1.0,1.0,1.0,0.0,1.0,0.8686132405605285,1.0,0.0,0.0,0.0,1.0,0.9991629963020138,1.0
110057002933,-85.81,38.28,18043,18,1.0,0.1181507270624712,0.5698482067019206,1.0,0.5840580412326708,1.0,0.6422236929185969,1.0,0.9758620689655172,1.0,1.0,1.0,0.0,0.0,0.8145177009644777,1.0,0.0,0.0,0.0,1.0,1.0,1.0
110057002942,-94.63,35.82,40001,40,1.0,0.045813547228304885,0.37376359700797324,0.0,0.3075474352530545,1.0,0.9033090668431503,0.9655172413793104,0.996551724137931,1.0,0.0,1.0,0.0,1.0,0.8680058596321841,1.0,0.023262585311560523,0.0,0.0,1.0,0.9835216548976664,1.0
110057002951,-95.76,34.94,40121,40,1.0,0.045813547228304885,0.37376359700797324,0.0,0.17855777832499853,1.0,0.9033090668431503,1.0,0.993103448275862,1.0,0.0,1.0,0.0,1.0,0.8202553597019278,1.0,0.04680431457048621,0.0,0.0,1.0,0.9976523442337591,1.0
110057002960,-119.22,39.44,32019,32,1.0,0.15483601112122747,0.4782173877304983,1.0,0.4439026644594366,1.0,0.6937127729980146,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8416823719813911,1.0,0.022246450602230534,0.0,0.0,1.0,0.9919893303373054,1.0
110057003004,-89.38,43.08,55025,55,1.0,0.14388701621435518,0.5657519796147628,0.0,0.8344303222451198,1.0,0.5213765718067505,0.9655172413793104,0.9758620689655172,1.0,1.0,1.0,0.0,1.0,0.7528045358878416,1.0,0.0,0.0,0.015151515151515152,1.0,0.9985585012930163,1.0
110057003022,-77.46,38.3,51630,51,1.0,0.09723691656619737,0.6950434282269775,0.0,0.7777899461588594,0.0,0.9043017868960954,1.0,0.9896551724137931,1.0,1.0,1.0,0.0,1.0,0.8892014788500966,1.0,0.0,0.0,0.015151515151515152,1.0,0.9989292920739902,1.0
110057003255,-91.48,33.87,5041,5,1.0,0.055901385232389356,0.3983820587993533,0.0,0.12554306483754318,1.0,1.0,0.9655172413793104,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.7992609559142269,1.0,0.028566464971342454,0.0,0.0,1.0,0.9763325106542263,1.0
110057003264,-91.49,33.89,5041,5,1.0,0.055901385232389356,0.3983820587993533,0.0,0.1273774636423486,1.0,1.0,0.9655172413793104,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.7992156658183249,1.0,0.027655235204612473,0.0,0.0,1.0,0.9771063403212452,1.0
110057003344,-92.02,34.24,5069,5,1.0,0.055901385232389356,0.3983820587993533,0.0,0.3401663745782386,1.0,1.0,0.9655172413793104,0.9896551724137931,1.0,1.0,1.0,0.0,1.0,0.8128953407394319,1.0,0.0,0.0,0.0,1.0,0.998263189814216,1.0
110057003362,-93.21,30.24,22019,22,1.0,0.03917033683537119,0.618770035893361,0.0,0.26842420644200915,1.0,0.81475843812045,1.0,0.9689655172413794,1.0,1.0,1.0,0.0,1.0,0.8221292429847733,1.0,0.0,0.0,0.0,1.0,1.0,1.0
110057003380,-82.43,40.05,39089,39,1.0,0.09772900622493269,0.7427733786338602,1.0,0.6137940941678889,0.0,0.5002647253474521,1.0,0.9862068965517241,1.0,1.0,1.0,0.0,1.0,0.8109561536771617,1.0,0.0,0.0,0.015151515151515152,1.0,0.9997133658481431,1.0
110057003512,-93.23,30.24,22019,22,1.0,0.03917033683537119,0.618770035893361,0.0,0.271318964120563,1.0,0.81475843812045,1.0,0.9724137931034482,1.0,1.0,1.0,0.0,0.0,0.8222727522396963,1.0,0.0,0.0,0.0,1.0,1.0,1.0
110057003567,-93.2,30.24,22019,22,1.0,0.03917033683537119,0.618770035893361,0.0,0.26701575958548884,1.0,0.81475843812045,1.0,0.9689655172413794,1.0,1.0,1.0,0.0,1.0,0.8220391453964776,1.0,0.0,0.0,0.0,1.0,1.0,1.0
110057003692,-96.15,33.07,48231,48,1.0,0.06621066358290378,0.5303997588842918,0.0,0.6317614238650817,0.0,0.8735936465916612,1.0,0.9896551724137931,1.0,0.0,1.0,0.0,1.0,0.8789902165277654,1.0,0.0005501963537369887,0.0,0.0,1.0,1.0,1.0
110057003727,-97.96,34.47,40137,40,1.0,0.045813547228304885,0.37376359700797324,0.0,0.33434319252586253,1.0,0.9033090668431503,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.8245370215811592,1.0,0.01835807228897125,0.0,0.0,1.0,0.9834735351005679,0.0
110003433384,-71.79,42.57,25027,25,0.0,0.47774524518367295,0.7118256295037948,0.0,0.748624949125831,1.0,0.1474520185307744,0.9655172413793104,0.9896551724137931,1.0,1.0,1.0,0.0,1.0,0.8050072831154952,0.0,0.0,0.15550754907043365,0.030303030303030304,0.8444924509296925,0.9990552634143359,1.0
110057202343,-84.57,42.74,26065,26,1.0,0.17892379991634516,0.43165191659588453,0.0,0.6325058578705962,0.0,0.6402382528127069,1.0,0.9862068965517241,1.0,1.0,1.0,0.0,1.0,0.8115522759792766,1.0,0.0,0.0,0.0,1.0,0.9997769202303605,1.0
110057202389,-111.3,47.51,30013,30,1.0,0.09699087173682969,0.4038962106474504,0.0,0.6084455319729818,0.0,0.6740569159497023,1.0,0.9827586206896551,1.0,1.0,1.0,0.0,1.0,0.7504748063722604,1.0,0.0,0.0,0.0,1.0,0.9989060847215729,1.0
110057202450,-77.28,42.89,36069,36,1.0,0.3291095637625174,0.6460599501328876,1.0,0.5707229760596311,1.0,0.2279947054930509,0.9655172413793104,0.993103448275862,1.0,1.0,1.0,0.0,1.0,0.8478631978125263,1.0,0.017539088552440105,0.0,0.0,1.0,0.9956063046950566,1.0
110057202673,-69.0,44.44,23027,23,0.0,0.3935487045739737,0.5106721100364413,0.0,0.7627860988196364,0.0,0.8522832561217737,1.0,0.993103448275862,1.0,1.0,1.0,0.0,1.0,0.7171530191933367,1.0,0.023029605348193243,0.0,0.0,1.0,0.98330341090621,1.0
110057202682,-69.01,44.5,23027,23,0.0,0.3935487045739737,0.5106721100364413,0.0,0.7444303935901354,0.0,0.8522832561217737,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.7159518738922203,1.0,0.01994868798970024,0.0,0.0,1.0,0.9863026424643826,1.0
110057202726,-69.02,44.45,23027,23,0.0,0.3935487045739737,0.5106721100364413,0.0,0.7575707427860432,0.0,0.8522832561217737,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.7169961240154012,1.0,0.022990603329628375,0.0,0.0,1.0,0.9837102236630155,1.0
110057202735,-69.01,44.42,23027,23,0.0,0.3935487045739737,0.5106721100364413,0.0,0.7682919033780482,0.0,0.8522832561217737,0.9655172413793104,0.996551724137931,1.0,1.0,1.0,0.0,0.0,0.7176654498450865,1.0,0.024425723166481783,0.0,0.0,1.0,0.9821578779682382,1.0
110057202771,-87.65,41.64,17031,17,0.0,0.12814014713480865,0.24484889168972787,0.0,0.4478794052428544,0.0,0.0,1.0,0.9827586206896551,1.0,0.0,1.0,0.0,1.0,0.8541006410395711,1.0,0.0027405744061236117,0.0,0.015151515151515152,1.0,0.9999463191396916,1.0
110057202860,-87.64,41.61,17031,17,0.0,0.12814014713480865,0.24484889168972787,0.0,0.44635589279237864,0.0,0.0,1.0,0.9827586206896551,1.0,0.0,1.0,0.0,1.0,0.8538040894658923,1.0,0.0020586569916178133,0.0,0.015151515151515152,1.0,0.9990974485687117,1.0
110057202888,-87.6,41.6,17031,17,0.0,0.12814014713480865,0.24484889168972787,0.0,0.4355207239756822,0.0,0.0,1.0,0.9827586206896551,1.0,0.0,1.0,0.0,1.0,0.8512734608741662,1.0,0.00010568031441117069,0.0,0.015151515151515152,1.0,1.0,1.0
110057202995,-87.66,41.62,17031,17,0.0,0.12814014713480865,0.24484889168972787,0.0,0.450592149943557,0.0,0.0,0.9655172413793104,0.9827586206896551,1.0,0.0,1.0,0.0,1.0,0.8547375604612176,1.0,0.0018053231994791994,0.0,0.015151515151515152,1.0,0.9999360689962838,1.0
110057203020,-90.22,38.68,29510,29,1.0,0.08965873582166817,0.5187892155519631,0.0,0.6847964616759092,1.0,0.39563203176704165,0.9655172413793104,0.9724137931034482,1.0,1.0,1.0,0.0,1.0,0.7801406721635618,1.0,0.0005337272529882223,0.0,0.0,1.0,1.0,1.0
110057203039,-102.55,43.02,46102,46,1.0,0.07762714366557555,0.4765871167493218,0.0,0.23234893680263125,1.0,0.9167438782263402,0.9655172413793104,1.0,1.0,1.0,1.0,0.0,1.0,0.7324594300293279,1.0,0.07112779031630746,0.0,0.0,1.0,0.9501057270609898,0.0
110057203048,-87.86,42.32,17097,17,0.0,0.12814014713480865,0.24484889168972787,0.0,0.47637630217250104,0.0,0.0,0.9655172413793104,0.9896551724137931,1.0,1.0,1.0,0.0,1.0,0.844183195680219,1.0,0.0,0.0,0.015151515151515152,1.0,0.9986258849888947,1.0
110057203057,-90.26,38.59,29510,29,1.0,0.08965873582166817,0.5187892155519631,0.0,0.6895735572500136,1.0,0.39563203176704165,1.0,0.9689655172413794,1.0,0.0,1.0,0.0,1.0,0.7785187675026427,1.0,0.0,0.0,0.0,1.0,0.9993713204200546,1.0
110057203066,-104.82,41.14,56021,56,1.0,0.011687129394975904,0.32475956927966676,0.0,0.757892110954383,1.0,0.7534745201853077,0.9310344827586207,0.9758620689655172,1.0,1.0,1.0,0.0,1.0,0.8257338311268727,1.0,0.0,0.0,0.0,1.0,0.999888320186094,0.0
110057203093,-104.82,41.13,56021,56,1.0,0.011687129394975904,0.32475956927966676,0.0,0.7573873458618764,1.0,0.7534745201853077,0.896551724137931,0.9758620689655172,1.0,1.0,1.0,0.0,1.0,0.8259349623850984,1.0,0.0,0.0,0.0,1.0,0.9998067497412582,0.0
110057203280,-123.19,45.86,41009,41,0.0,0.0682528356666589,0.42434309669287884,0.0,0.6442971967925468,0.0,0.5873593646591662,1.0,0.996551724137931,1.0,0.0,0.0,0.0,1.0,0.794782335300444,1.0,0.01917328495095462,0.0,0.015151515151515152,1.0,0.9850442032370488,1.0
110057203315,-84.95,41.72,18151,18,1.0,0.1181507270624712,0.5698482067019206,1.0,0.5696030748185936,1.0,0.6422236929185969,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.818760769623601,1.0,0.035870815093238397,0.0,0.0,1.0,1.0,1.0
110057203360,-96.63,33.22,48085,48,1.0,0.06621066358290378,0.5303997588842918,0.0,0.5840198757632172,0.0,0.8735936465916612,1.0,0.9862068965517241,1.0,1.0,1.0,0.0,1.0,0.8691627303530945,1.0,0.0,0.0,0.0,1.0,1.0,1.0
110057203379,-76.07,39.21,24029,24,1.0,0.2022980587062957,0.6604515439625174,0.0,0.5693920336541614,1.0,0.8031767041694242,0.9655172413793104,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.8240689701686442,1.0,0.014041123638929278,0.0,0.015151515151515152,1.0,0.9885605697523037,1.0
110057203404,-67.09,44.98,23029,23,0.0,0.3935487045739737,0.5106721100364413,0.0,0.3659286017485408,0.0,0.8522832561217737,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.7735678932528633,1.0,0.07603449911185321,0.0,0.0,1.0,0.9381962648242268,1.0
110057203477,-80.36,40.98,42073,42,1.0,0.14659350933740267,0.0,0.0,0.6418534391940004,0.0,0.5790205162144275,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.8400457859873115,1.0,0.01208877687405259,0.0,0.0,1.0,0.9998597010801817,1.0
110057203486,-80.3,40.86,42073,42,1.0,0.14659350933740267,0.0,0.0,0.7063732775223543,0.0,0.5790205162144275,1.0,0.993103448275862,1.0,0.0,1.0,0.0,1.0,0.8480205509595331,0.0,0.017369934347156404,0.0,0.0,1.0,0.9980891330163086,1.0
110038691243,-68.65,44.93,23019,23,0.0,0.3935487045739737,0.5106721100364413,0.0,0.6537661918964124,0.0,0.8522832561217737,0.9655172413793104,0.993103448275862,1.0,0.0,1.0,0.0,1.0,0.713865627097477,1.0,0.007654107324267883,0.0,0.0,1.0,0.9982672388077694,1.0
110057203495,-118.33,33.92,6037,6,0.5,0.5195236572103428,1.0,1.0,0.3204082287079819,0.0,0.3645268034414295,1.0,0.9689655172413794,1.0,1.0,0.0,0.0,1.0,0.809189275942401,1.0,0.0,0.0,0.015151515151515152,1.0,1.0,0.0
110057203501,-80.34,40.89,42073,42,1.0,0.14659350933740267,0.0,0.0,0.6856214341402848,0.0,0.5790205162144275,1.0,0.9896551724137931,1.0,0.0,1.0,0.0,1.0,0.8460189732110004,1.0,0.014958447584832255,0.0,0.0,1.0,0.999272393709941,1.0
110057203538,-80.35,40.99,42073,42,1.0,0.14659350933740267,0.0,0.0,0.6401100509458018,0.0,0.5790205162144275,0.9655172413793104,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.8394075562388038,1.0,0.012347736166783295,0.0,0.0,1.0,0.9993576663376942,1.0
110057203627,-85.45,41.14,18183,18,1.0,0.1181507270624712,0.5698482067019206,1.0,0.5682237163013205,1.0,0.6422236929185969,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.8374827562554954,1.0,0.011850765728695568,0.0,0.0,1.0,0.9915187544201515,1.0
110057203636,-85.32,41.22,18183,18,1.0,0.1181507270624712,0.5698482067019206,1.0,0.5674115356313838,1.0,0.6422236929185969,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.8385859092061845,1.0,0.008951993235094702,0.0,0.0,1.0,0.9932398748074169,1.0
110057203672,-105.03,39.74,8031,8,1.0,0.12169377260536818,0.5062333890456749,1.0,0.7594238103384836,1.0,0.74162806088683,1.0,0.9862068965517241,1.0,0.0,1.0,0.0,1.0,0.7955521572330336,1.0,0.0,0.0,0.0,1.0,1.0,1.0
110057203690,-119.81,36.72,6019,6,0.5,0.5195236572103428,1.0,1.0,0.038890415925822985,0.0,0.3645268034414295,0.9655172413793104,0.9793103448275862,1.0,1.0,1.0,0.0,1.0,0.8123987393006706,1.0,0.0,0.0,0.0,1.0,0.9997131478577597,1.0
110057203716,-114.3,48.18,30029,30,1.0,0.09699087173682969,0.4038962106474504,0.0,0.8371462971302064,0.0,0.6740569159497023,1.0,0.993103448275862,1.0,1.0,0.0,0.0,1.0,0.8062160259155746,1.0,0.08887129519342049,0.0,0.0,1.0,0.9992867586026695,1.0
110057203912,-72.55,41.27,9009,9,0.5,0.5072706247078216,0.4170890758144504,1.0,0.6491031252146706,0.0,0.3379219060225016,1.0,0.9896551724137931,1.0,1.0,1.0,0.0,0.0,0.8451505222220403,1.0,0.012167078960120313,0.0,0.030303030303030304,1.0,0.9998705769560248,1.0
110057203949,-76.62,39.28,24510,24,1.0,0.2022980587062957,0.6604515439625174,0.0,0.6077064136619199,1.0,0.8031767041694242,0.9655172413793104,0.9758620689655172,1.0,1.0,1.0,0.0,1.0,0.8192804136084069,1.0,0.0,0.0,0.015151515151515152,1.0,1.0,1.0
110057203976,-82.72,28.25,12101,12,1.0,0.17301872401151486,0.5734032934213771,0.0,0.42422609561220936,1.0,0.9101919258769027,1.0,0.9896551724137931,1.0,1.0,1.0,0.0,1.0,0.8665799221998276,1.0,0.0016634161101201118,0.0,0.0,1.0,0.9939157978798142,1.0
110057204001,-86.14,40.5,18067,18,1.0,0.1181507270624712,0.5698482067019206,1.0,0.6621454578522805,1.0,0.6422236929185969,0.9655172413793104,0.9896551724137931,1.0,1.0,1.0,0.0,1.0,0.817091654026777,1.0,0.0,0.0,0.015151515151515152,1.0,0.998484877384967,1.0
110057204038,-95.88,41.01,31025,31,1.0,0.03493836577024323,0.4501876866591774,0.0,0.6703348519779802,1.0,0.8219722038385175,0.9655172413793104,0.993103448275862,1.0,1.0,1.0,0.0,1.0,0.8545519483648107,1.0,0.005733799495158443,0.0,0.0,1.0,0.9976642333081241,1.0
110057204136,-90.07,29.87,22051,22,1.0,0.03917033683537119,0.618770035893361,0.0,0.361669482236879,1.0,0.81475843812045,1.0,0.9793103448275862,1.0,0.0,1.0,0.0,0.0,0.8524500903080094,1.0,0.0,0.0,0.0,1.0,0.9992528501624385,1.0
110057204234,-81.56,39.27,54107,54,1.0,0.07290308294171194,0.2906677261144751,0.0,0.5641216854722881,1.0,0.7753805426869622,1.0,0.9862068965517241,1.0,0.0,1.0,0.0,1.0,0.7493977501855168,1.0,0.0,0.0,0.0,1.0,0.998179210760349,1.0
110057204252,-97.1,32.74,48439,48,1.0,0.06621066358290378,0.5303997588842918,0.0,0.40057491610098794,0.0,0.8735936465916612,1.0,0.9827586206896551,1.0,1.0,1.0,0.0,1.0,0.8470268962734805,1.0,0.0,0.0,0.0,1.0,0.9995462917672403,1.0
110057204261,-97.15,32.74,48439,48,1.0,0.06621066358290378,0.5303997588842918,0.0,0.4064607488236154,0.0,0.8735936465916612,0.9655172413793104,0.993103448275862,1.0,1.0,1.0,0.0,1.0,0.8469026351237869,1.0,0.0,0.0,0.0,1.0,0.9996018320319474,1.0
110057204289,-88.94,39.84,17115,17,0.0,0.12814014713480865,0.24484889168972787,0.0,0.6022785693745274,0.0,0.0,0.9310344827586207,0.9862068965517241,1.0,1.0,1.0,0.0,1.0,0.8244876825406817,1.0,0.0,0.0,0.0,1.0,0.9976380757332455,1.0
110057204305,-88.96,39.85,17115,17,0.0,0.12814014713480865,0.24484889168972787,0.0,0.6057465024247173,0.0,0.0,0.9655172413793104,0.9862068965517241,1.0,1.0,1.0,0.0,1.0,0.8243146537469715,1.0,0.0,0.0,0.0,1.0,0.9977564075279378,1.0
110058438169,-85.37,40.16,18035,18,1.0,0.1181507270624712,0.5698482067019206,1.0,0.5314963123196517,1.0,0.6422236929185969,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.7825277814939017,1.0,3.023075300570401e-05,0.0,0.0,1.0,1.0,0.0
110059656769,-116.55,48.28,16017,16,1.0,0.03205964126663868,0.5346466832890374,0.0,0.754386786307099,1.0,0.8733289212442092,0.9655172413793104,0.993103448275862,1.0,1.0,1.0,0.0,1.0,0.8249273375603003,1.0,0.03840206114740734,0.0,0.0,1.0,0.9657370373562282,1.0
110059656796,-116.53,48.31,16017,16,1.0,0.03205964126663868,0.5346466832890374,0.0,0.7606695055385576,1.0,0.8733289212442092,1.0,0.993103448275862,1.0,1.0,1.0,0.0,1.0,0.8284080927103722,1.0,0.04058006311107395,0.0,0.0,1.0,0.9639095425686246,1.0
110000391745,-82.68,41.42,39043,39,1.0,0.09772900622493269,0.7427733786338602,1.0,0.6007649417071472,0.0,0.5002647253474521,1.0,0.9896551724137931,1.0,1.0,1.0,0.0,1.0,0.8279848851092672,1.0,0.020621046382226355,0.0,0.0,1.0,0.9992238081624789,1.0
110000864226,-86.98,32.42,1047,1,1.0,0.1124178825381979,0.17789133353426306,0.0,0.28324673118860555,1.0,0.9215751158173395,1.0,0.996551724137931,1.0,1.0,1.0,0.0,0.0,0.7902846524016136,1.0,0.021336633752283788,0.0,0.0,1.0,0.9795356202625805,1.0
110059656929,-116.51,48.31,16017,16,1.0,0.03205964126663868,0.5346466832890374,0.0,0.7628120670692697,1.0,0.8733289212442092,1.0,0.993103448275862,1.0,1.0,1.0,0.0,1.0,0.8295105435602178,1.0,0.04116331821011872,0.0,0.0,1.0,0.9634316262704422,1.0
110059656956,-82.17,41.46,39093,39,1.0,0.09772900622493269,0.7427733786338602,1.0,0.4610728640324586,0.0,0.5002647253474521,1.0,0.9896551724137931,1.0,1.0,1.0,0.0,1.0,0.7940607143605898,1.0,0.0,0.0,0.0,1.0,0.9980323863385054,1.0
110059657027,-96.66,41.66,31053,31,1.0,0.03493836577024323,0.4501876866591774,0.0,0.6085672033267674,1.0,0.8219722038385175,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.8589529467788842,1.0,0.013262656503156074,0.0,0.0,1.0,0.9868056697233563,1.0
110059657045,-81.28,32.99,45005,45,1.0,0.09056910169032817,0.39162807902019336,0.0,0.1274035170854213,1.0,0.8974851091992058,0.9655172413793104,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.858742547767152,1.0,0.03488186786208478,0.0,0.015151515151515152,1.0,0.9801635609421615,1.0
110059657081,-89.99,35.18,47157,47,1.0,0.0904460792756428,0.6605200427432392,0.0,0.30158128578893106,1.0,0.8900066181336863,1.0,0.9827586206896551,1.0,1.0,0.0,0.0,1.0,0.7734797367011937,1.0,0.0005008773972950864,0.0,0.0,1.0,0.9999295504224344,1.0
110059657134,-111.77,39.98,49049,49,1.0,0.03250252195950115,0.444783132860235,0.0,0.7408312646520798,1.0,0.8256783587028458,1.0,0.996551724137931,0.0,0.0,0.0,0.0,1.0,0.8398873872477817,1.0,0.007487876208032118,0.0,0.015151515151515152,1.0,1.0,1.0
110059657152,-80.55,40.39,54009,54,1.0,0.07290308294171194,0.2906677261144751,0.0,0.7441523953931044,1.0,0.7753805426869622,1.0,0.993103448275862,1.0,0.0,1.0,0.0,1.0,0.8511517620413459,1.0,0.017466338236218803,0.0,0.0,1.0,1.0,1.0
110059657214,-77.91,36.44,37083,37,1.0,0.08463942130256208,0.584698742362386,1.0,0.13462501981871788,1.0,0.9481800132362674,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8089948171000989,1.0,0.02460620127134619,0.0,0.015151515151515152,1.0,0.990932194738506,1.0
110059657330,-98.43,43.0,46023,46,1.0,0.07762714366557555,0.4765871167493218,0.0,0.6412130111531813,1.0,0.9167438782263402,0.9655172413793104,1.0,1.0,0.0,1.0,1.0,1.0,0.8403146467595828,1.0,0.08302237435963576,0.0,0.0,1.0,0.9632019696121354,1.0
110059657358,-80.06,26.73,12099,12,1.0,0.17301872401151486,0.5734032934213771,0.0,0.46162118002056274,1.0,0.9101919258769027,1.0,0.9758620689655172,1.0,1.0,1.0,0.0,1.0,0.9196664558456432,1.0,0.0,0.0,0.0,1.0,0.9994731206223391,1.0
110059657367,-83.21,42.54,26125,26,1.0,0.17892379991634516,0.43165191659588453,0.0,0.5310189937729677,0.0,0.6402382528127069,1.0,0.9862068965517241,1.0,1.0,1.0,0.0,1.0,0.8540853034558065,1.0,0.0008323098409523448,0.0,0.0,1.0,0.9982740557214863,1.0
110059657376,-83.55,41.65,39095,39,1.0,0.09772900622493269,0.7427733786338602,1.0,0.5473178806317462,0.0,0.5002647253474521,0.9655172413793104,0.9793103448275862,1.0,0.0,1.0,0.0,1.0,0.8414825725537539,1.0,0.0,0.0,0.0,1.0,1.0,1.0
110059657385,-83.54,41.7,39095,39,1.0,0.09772900622493269,0.7427733786338602,1.0,0.48696496414923063,0.0,0.5002647253474521,1.0,0.9793103448275862,1.0,0.0,1.0,0.0,1.0,0.8442952672006286,1.0,0.000345136583168266,0.0,0.0,1.0,0.9999626151167093,1.0
110059657401,-97.41,48.42,38099,38,1.0,0.0,0.3582554730525796,0.0,0.746758534381889,1.0,0.5802117802779616,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.805344963888183,1.0,0.03543581038488914,0.0,0.0,1.0,0.9919799949963671,0.0
110059657429,-83.14,42.48,26125,26,1.0,0.17892379991634516,0.43165191659588453,0.0,0.5109619786061187,0.0,0.6402382528127069,1.0,0.9862068965517241,1.0,1.0,1.0,0.0,1.0,0.8556581232203748,1.0,0.0,0.0,0.0,1.0,1.0,1.0
110059657438,-72.28,42.93,33005,33,1.0,0.48965381492508014,0.4374400635668685,0.0,0.7801262395436596,0.0,0.6716743878226341,0.9655172413793104,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.8241211818182481,1.0,0.027609903488525968,0.0,0.045454545454545456,1.0,0.9922442739028882,1.0
110059657456,-83.47,42.48,26125,26,1.0,0.17892379991634516,0.43165191659588453,0.0,0.5272288489690342,0.0,0.6402382528127069,1.0,0.9862068965517241,1.0,1.0,1.0,0.0,1.0,0.8504981530850743,1.0,0.0,0.0,0.0,1.0,1.0,1.0
110059657465,-86.99,34.61,1103,1,1.0,0.1124178825381979,0.17789133353426306,0.0,0.5442174613697471,1.0,0.9215751158173395,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.9146144674657458,1.0,0.0,0.0,0.0,1.0,0.9971522279854474,1.0
110059657492,-88.73,32.04,28023,28,1.0,0.09868858105946748,0.39734772721045564,0.0,0.13616489878330806,1.0,0.9479814692256785,0.9655172413793104,1.0,1.0,1.0,1.0,0.0,1.0,0.807296990638912,1.0,0.016409667477750522,0.0,0.0,1.0,0.9939231825771075,0.0
110059657508,-88.83,32.17,28023,28,1.0,0.09868858105946748,0.39734772721045564,0.0,0.12772123364198917,1.0,0.9479814692256785,1.0,0.996551724137931,1.0,1.0,1.0,0.0,1.0,0.8013359807873615,1.0,0.010633512151200616,0.0,0.0,1.0,0.9993882988729754,0.0
110059657517,-88.73,32.03,28023,28,1.0,0.09868858105946748,0.39734772721045564,0.0,0.13676487578660357,1.0,0.9479814692256785,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8078937168915398,1.0,0.0166771122888049,0.0,0.0,1.0,0.9940339905391977,0.0
110059657535,-86.0,40.04,18057,18,1.0,0.1181507270624712,0.5698482067019206,1.0,0.4847815337665866,1.0,0.6422236929185969,1.0,0.9862068965517241,1.0,1.0,1.0,0.0,1.0,0.8183007870957317,1.0,0.0,0.0,0.015151515151515152,1.0,0.9970632118098908,1.0
110059657562,-76.93,38.88,11001,11,1.0,0.26599906502964904,0.5626969339945749,0.0,0.6708162460883489,1.0,0.5652547981469225,1.0,0.9827586206896551,1.0,0.0,1.0,0.0,1.0,0.8239884419400834,1.0,0.0,0.0,0.015151515151515152,1.0,0.99936394115513,1.0
