"registryid","x","y","county_fips","state_fips","state_nuclear_restrictions","state_electricity_price","state_net_electricity_imports","state_nuclear_inclusive_policy","traditionally_regulated_state_energy_market","state_construction_labor_5yr_mean_annual_wage","count_protected_lands","count_hazardous_facilities_within_5mi","fault_line_hazard","landslide_hazard","max_pga_lt_0o3g","hundred_year_flood_zone","slope_lt_12pct","open_water_or_wetland","streamflow_50kgpm_within_20mi","count_nuclear_rd_within_100mi"
"110070556185","-122.50035","48.38991","53057","53",NULL,"9.54",-9445,True,True,48534,NULL,1,True,True,True,NULL,True,False,True,0
"110070556186","-83.70754","43.0184","26049","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,5,True,True,True,NULL,True,True,True,0
"110070556187","-84.4573","33.644039","13063","13",NULL,"11.2553846153846",23537,False,True,33230,NULL,7,True,True,True,NULL,True,True,True,0
"110070556188","-79.46156","35.71955","37037","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,1,True,False,True,NULL,True,True,True,1
"110070556189","-79.46222","35.7193","37037","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,1,True,False,True,NULL,True,True,True,1
"110070556190","-85.79027","38.29827","18019","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,6,True,True,True,NULL,True,True,True,0
"110070556191","-79.569798","40.286209","42129","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,3,True,False,True,NULL,True,True,True,0
"110000330561","-78.915909","40.295006","42021","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,3,True,False,True,NULL,True,True,True,1
"110030366084","-73.12058","41.79542","09005","09","{4}","23.84",-9594,True,False,48826,NULL,1,True,True,True,NULL,True,True,True,2
"110038692518","-84.33879","33.72569","13089","13",NULL,"11.2553846153846",23537,False,True,33230,NULL,6,True,True,True,NULL,True,True,True,0
"110038720462","-84.38024","42.22853","26075","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,3,True,True,True,NULL,True,False,True,0
"110038743679","-87.21988","30.40835","12033","12",NULL,"13.39",13226,False,True,31532,1,6,True,True,True,True,True,True,NULL,0
"110040821153","-76.63654","39.27369","24510","24",NULL,"14.3053846153846",25934,False,True,34766,NULL,8,True,False,True,NULL,True,True,True,1
"110059722206","-88.4301","33.50215","28087","28",NULL,"11.0661538461538",-12476,False,True,30390,NULL,2,True,True,True,NULL,True,True,True,0
"110059777665","-81.8121","27.54751","12049","12",NULL,"13.39",13226,False,True,31532,NULL,3,True,True,True,NULL,True,True,True,0
"110064040489","-97.097237","32.760522","48439","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,6,True,True,True,NULL,True,True,True,0
"110070004617","-80.91888","28.99356","12127","12",NULL,"13.39",13226,False,True,31532,NULL,2,True,True,True,True,True,False,True,0
"110070068832","-105.06482","39.73661","08059","08",NULL,"11.7853846153846",3420,True,True,36626,NULL,4,True,False,True,NULL,True,True,True,0
"110070556192","-85.974375","44.905222","26089","26",NULL,"13.5746153846154",-7468,False,False,39690,1,1,True,True,True,NULL,True,False,True,0
"110070556193","-83.82911","39.44538","39027","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,2,True,True,True,NULL,True,True,True,1
"110070556194","-79.45852","35.715331","37037","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,1,True,False,True,NULL,True,True,True,1
"110070556195","-81.589953","41.528477","39035","39",NULL,"11.0361538461538",37952,True,False,43920,1,4,True,False,True,NULL,True,True,True,0
"110070556196","-114.097093","47.529767","30047","30",NULL,"11.0130769230769",-11520,False,False,38668,2,1,False,True,False,NULL,True,True,True,0
"110070556197","-111.29905","47.50751","30013","30",NULL,"11.0130769230769",-11520,False,False,38668,NULL,5,True,True,True,NULL,True,True,True,0
"110070556198","-111.329929","47.516441","30013","30",NULL,"11.0130769230769",-11520,False,False,38668,NULL,5,True,True,True,NULL,True,True,True,0
"110070556199","-111.30198","47.49981","30013","30",NULL,"11.0130769230769",-11520,False,False,38668,1,5,True,True,True,NULL,True,True,True,0
"110010605639","-74.00753","41.9307","36111","36",NULL,"18.27",23833,True,True,52148,NULL,4,True,True,True,NULL,True,True,True,1
"110038695819","-117.3144","34.0746","06071","06","{4}","24.2230769230769",75504,True,False,48022,NULL,6,False,True,False,NULL,True,True,NULL,1
"110038710017","-117.02928","32.956256","06073","06","{4}","24.2230769230769",75504,True,False,48022,NULL,3,True,True,False,NULL,True,True,NULL,1
"110038711132","-115.13758","36.19451","32003","32",NULL,"12.8215384615385",-670,True,True,38074,NULL,6,False,True,True,NULL,True,True,NULL,0
"110055263245","-97.29149","27.673","48355","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,1,True,True,True,NULL,True,True,True,0
"110069992161","-68.83809","45.72942","23021","23","{4,7}","20.2846153846154",4068,False,False,33282,1,NULL,True,True,True,NULL,True,True,True,0
"110070556200","-111.29513","47.50527","30013","30",NULL,"11.0130769230769",-11520,False,False,38668,NULL,5,True,True,True,NULL,True,True,True,0
"110070556201","-86.253813","32.411192","01101","01",NULL,"11.4953846153846",-44514,False,True,31188,NULL,3,True,True,True,True,True,True,True,0
"110070556202","-111.27074","47.50737","30013","30",NULL,"11.0130769230769",-11520,False,False,38668,1,5,True,True,True,NULL,True,True,True,0
"110070556203","-113.075787","37.68697","49021","49",NULL,"8.99692307692308",-5551,False,True,34086,NULL,2,True,True,True,NULL,True,True,NULL,0
"110070556204","-99.74866","48.836375","38079","38",NULL,"7.98076923076923",-18183,False,True,41504,1,2,True,False,True,NULL,True,True,NULL,0
"110070556205","-84.44979","39.22684","39061","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,6,True,False,True,NULL,True,True,True,0
"110070556206","-84.451517","39.224936","39061","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,6,True,False,True,NULL,True,True,True,0
"110070556207","-85.37539","31.22082","01069","01",NULL,"11.4953846153846",-44514,False,True,31188,NULL,2,True,True,True,NULL,True,True,True,0
"110070556208","-76.15912","43.04557","36067","36",NULL,"18.27",23833,True,True,52148,1,5,True,True,True,NULL,True,True,True,0
"110070556209","-74.01068","41.50052","36071","36",NULL,"18.27",23833,True,True,52148,1,3,True,True,True,NULL,True,True,True,1
"110070556210","-74.01566","40.21486","34025","34","{1,5}","15.1738461538462",8762,False,False,54244,1,4,True,True,True,NULL,True,True,True,1
"110070556211","-94.048578","33.419226","48037","48",NULL,"10.0507692307692",6948,False,False,32638,1,4,True,True,True,NULL,True,True,True,0
"110070556212","-83.609538","40.641864","39065","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,1,True,True,True,NULL,True,True,NULL,1
"110070556213","-77.96281","39.45996","54003","54",NULL,"10.26",-28050,False,True,35606,NULL,1,True,False,True,NULL,True,True,True,1
"110070556214","-83.19026","42.4887","26125","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110070556215","-103.789944","44.474392","46081","46",NULL,"10.4076923076923",-908,False,True,31334,NULL,1,True,True,True,NULL,True,True,NULL,0
"110070556216","-74.017235","40.214518","34025","34","{1,5}","15.1738461538462",8762,False,False,54244,1,4,True,True,True,NULL,True,True,True,1
"110003655090","-83.00075","43.8114","26063","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,1,True,True,True,True,True,True,True,0
"110038695800","-117.3144","34.0746","06071","06","{4}","24.2230769230769",75504,True,False,48022,NULL,6,False,True,False,NULL,True,True,NULL,1
"110038722200","-77.7928","35.94423","37065","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,2,True,True,True,NULL,True,True,True,1
"110040477276","-82.1351","38.85971","54053","54",NULL,"10.26",-28050,False,True,35606,NULL,1,True,False,True,NULL,True,True,True,0
"110057002844","-97.508399","35.493133","40109","40",NULL,"9.41307692307692",-15919,False,True,31740,NULL,9,True,True,True,NULL,True,True,True,0
"110059722242","-88.4349","33.4927","28087","28",NULL,"11.0661538461538",-12476,False,True,30390,NULL,3,True,True,True,NULL,True,True,True,0
"110060932941","-75.46957","40.60118","42077","42",NULL,"12.5638461538462",-70484,False,False,41540,1,6,True,True,True,NULL,True,True,True,0
"110061014138","-96.114006","33.141046","48231","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,1,True,False,True,NULL,True,True,True,0
"110064565117","-90.18608","36.38555","05021","05",NULL,"9.72846153846154",-12325,False,True,28818,NULL,NULL,True,True,False,NULL,True,True,True,0
"110067449746","-95.975019","35.456597","40111","40",NULL,"9.41307692307692",-15919,False,True,31740,NULL,2,True,True,True,NULL,True,True,True,0
"110069992097","-87.99032","43.04448","55079","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,7,True,True,True,True,True,True,True,1
"110070556218","-87.81519","30.87183","01003","01",NULL,"11.4953846153846",-44514,False,True,31188,NULL,1,True,True,True,NULL,True,True,True,0
"110070556219","-85.306054","37.103023","21001","21",NULL,"10.1892307692308",8059,False,True,36214,1,1,True,True,True,NULL,True,True,True,0
"110070556220","-85.49649","37.26509","21087","21",NULL,"10.1892307692308",8059,False,True,36214,1,NULL,True,True,True,NULL,True,True,True,0
"110070556221","-85.06522","36.98727","21207","21",NULL,"10.1892307692308",8059,False,True,36214,NULL,2,True,False,True,NULL,True,True,True,0
"110070556222","-103.65463","41.85935","31157","31",NULL,"9.07307692307692",-4762,False,True,34198,1,2,True,True,True,NULL,True,True,True,0
"110070556223","-106.296975","39.256293","08065","08",NULL,"11.7853846153846",3420,True,True,36626,NULL,NULL,False,False,True,NULL,True,True,NULL,0
"110070556224","-118.224646","34.07702","06037","06","{4}","24.2230769230769",75504,True,False,48022,NULL,6,True,True,False,NULL,True,True,NULL,1
"110070556225","-122.270008","38.03678","06013","06","{4}","24.2230769230769",75504,True,False,48022,NULL,NULL,True,False,True,NULL,False,True,True,3
"110070556226","-124.199283","41.946122","06015","06","{4}","24.2230769230769",75504,True,False,48022,1,NULL,True,False,False,NULL,True,True,True,0
"110070556228","-121.882911","38.016204","06013","06","{4}","24.2230769230769",75504,True,False,48022,1,5,True,True,False,NULL,True,True,True,3
"110015364862","-93.279274","37.210637","29077","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,True,True,NULL,True,True,True,0
"110038734509","-77.03516","41.23713","42081","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,3,True,True,True,NULL,True,True,True,1
"110038752132","-84.284883","33.390156","13151","13",NULL,"11.2553846153846",23537,False,True,33230,NULL,2,True,True,True,NULL,True,True,True,0
"110043315757","-91.59273","42.03331","19113","19",NULL,"9.31923076923077",-5401,False,True,37572,1,3,True,True,True,NULL,True,True,True,0
"110063009480","-77.064936","41.225576","42081","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,2,True,True,True,NULL,True,True,True,1
"110063011093","-88.975769","39.854588","17115","17","{2,4}","11.9869230769231",-34739,False,False,59038,1,4,True,True,True,NULL,True,True,True,0
"110067221143","-77.01008","41.24572","42081","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,4,True,True,True,NULL,True,True,True,1
"110067366709","-84.92411","40.83051","18001","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,1,True,True,True,NULL,True,True,True,0
"110069992171","-84.47636","42.73616","26065","26",NULL,"13.5746153846154",-7468,False,False,39690,1,3,True,True,True,NULL,True,True,True,0
"110070004454","-77.036417","41.238803","42081","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,3,True,True,True,NULL,True,True,True,1
"110070149017","-77.01161","41.23629","42081","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,4,True,True,True,NULL,True,True,True,1
"110070525748","-94.38345","35.41584","05131","05",NULL,"9.72846153846154",-12325,False,True,28818,NULL,3,True,False,True,NULL,True,True,True,0
"110070556229","-121.87007","38.030515","06013","06","{4}","24.2230769230769",75504,True,False,48022,1,6,True,True,False,NULL,True,True,True,3
"110070556231","-90.985556","33.482778","28151","28",NULL,"11.0661538461538",-12476,False,True,30390,NULL,1,True,True,True,NULL,True,True,True,0
"110070556232","-82.96818","37.231864","21119","21",NULL,"10.1892307692308",8059,False,True,36214,NULL,NULL,True,False,True,NULL,False,False,NULL,0
"110070556233","-114.349129","47.831829","30047","30",NULL,"11.0130769230769",-11520,False,False,38668,1,NULL,True,True,False,NULL,True,True,True,0
"110070556234","-73.08187","44.81332","50011","50","{2}","17.4407692307692",3445,False,True,36010,NULL,2,True,False,True,NULL,True,True,True,0
"110070556235","-76.702292","40.5681","42043","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,NULL,True,False,True,NULL,True,True,True,1
"110070556236","-76.875315","40.284852","42043","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,6,True,True,True,NULL,True,True,True,1
"110070556237","-83.57662","41.668715","39095","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,6,True,False,True,NULL,True,True,True,0
"110070556238","-76.866308","40.291444","42043","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,6,True,True,True,NULL,True,True,True,1
"110070556240","-76.867049","40.298718","42043","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,5,True,True,True,NULL,True,True,True,1
"110070556241","-88.023178","44.515832","55009","55",NULL,"12.4792307692308",12109,False,True,43282,1,4,True,False,True,NULL,True,True,True,0
"110070556242","-152.502885","57.743611","02150","02",NULL,"21.1515384615385",0,False,True,51512,NULL,6,False,NULL,False,NULL,True,True,True,0
"110000383558","-84.34058","41.28017","39039","39",NULL,"11.0361538461538",37952,True,False,43920,1,2,True,False,True,NULL,True,True,True,0
"110038711089","-115.13758","36.19549","32003","32",NULL,"12.8215384615385",-670,True,True,38074,NULL,6,False,True,True,NULL,True,True,NULL,0
"110038756030","-90.302202","37.538377","29123","29",NULL,"10.7838461538462",5253,False,True,47082,1,NULL,True,True,False,NULL,True,True,NULL,0
"110038759509","-67.82754","46.12462","23003","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,1,True,True,True,NULL,True,True,True,0
"110039544669","-111.97602","41.22417","49057","49",NULL,"8.99692307692308",-5551,False,True,34086,1,5,True,False,False,NULL,True,True,True,1
"110039549879","-93.5745","44.9874","27053","27","{6}","12.1276923076923",12734,False,True,50780,NULL,5,True,True,True,NULL,True,True,True,0
"110043965126","-75.1587","40.02241","42101","42",NULL,"12.5638461538462",-70484,False,False,41540,1,8,True,True,True,NULL,True,True,True,0
"110044214784","-95.86096","41.25876","19155","19",NULL,"9.31923076923077",-5401,False,True,37572,NULL,9,True,True,True,NULL,True,True,True,0
"110044760559","-83.13254","42.67732","26125","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,3,True,True,True,NULL,True,True,True,0
"110057203271","-119.79555","36.73716","06019","06","{4}","24.2230769230769",75504,True,False,48022,NULL,6,True,True,True,NULL,True,True,True,0
"110063596755","-88.010395","45.453882","55075","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,NULL,True,True,True,NULL,True,True,True,0
"110067367423","-84.770501","42.253442","26025","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,2,True,True,True,NULL,True,True,True,0
"110070004435","-110.716496","35.017452","04017","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,1,True,True,True,NULL,True,True,True,0
"110070225979","-93.21111","37.02526","29043","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,1,True,True,True,NULL,True,True,True,0
"110070354602","-70.91907","41.66595","25005","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,6,True,True,True,NULL,True,True,True,3
"110070556242","-152.502885","57.743611","02150","02",NULL,"21.1515384615385",0,False,True,51512,NULL,6,False,NULL,False,NULL,True,True,True,0
"110070556243","-104.99323","39.89137","08001","08",NULL,"11.7853846153846",3420,True,True,36626,NULL,6,True,True,True,NULL,True,True,True,0
"110070556244","-94.17889","45.55326","27145","27","{6}","12.1276923076923",12734,False,True,50780,NULL,3,True,True,True,NULL,True,True,True,0
"110070556245","-110.69166","35.02094","04017","04",NULL,"11.8530769230769",-31045,False,True,35834,1,1,True,True,True,True,True,True,True,0
"110070556246","-88.94976","39.84888","17115","17","{2,4}","11.9869230769231",-34739,False,False,59038,1,4,True,True,True,NULL,True,True,True,0
"110070556247","-83.63113","32.83131","13021","13",NULL,"11.2553846153846",23537,False,True,33230,NULL,5,True,True,True,NULL,True,True,True,0
"110070556248","-92.91715","42.04234","19127","19",NULL,"9.31923076923077",-5401,False,True,37572,NULL,1,True,True,True,NULL,True,True,True,0
"110070556249","-93.61013","41.58666","19153","19",NULL,"9.31923076923077",-5401,False,True,37572,NULL,8,True,False,True,NULL,True,True,True,0
"110015332326","-89.39645","43.032292","55025","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,6,True,True,True,NULL,True,True,True,1
"110038691528","-72.314694","42.098563","25013","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,1,True,True,True,NULL,True,True,True,3
"110038757565","-122.63173","47.56843","53035","53",NULL,"9.54",-9445,True,True,48534,NULL,8,False,True,False,NULL,True,True,NULL,0
"110038757565","-122.63173","47.56843","53035","53",NULL,"9.54",-9445,True,True,48534,NULL,8,False,True,False,NULL,True,True,NULL,0
"110039546480","-110.9645","31.34488","04023","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,2,True,True,True,NULL,True,True,NULL,0
"110039689110","-96.72545","43.82354","46099","46",NULL,"10.4076923076923",-908,False,True,31334,NULL,NULL,True,True,True,NULL,True,True,NULL,0
"110042301844","-72.00024","44.5296","50005","50","{2}","17.4407692307692",3445,False,True,36010,NULL,4,True,True,True,NULL,True,True,True,0
"110043638034","-82.74663","33.73584","13317","13",NULL,"11.2553846153846",23537,False,True,33230,NULL,1,True,True,True,NULL,True,True,True,1
"110046425490","-95.221841","38.280931","20003","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,4,True,True,True,NULL,True,True,NULL,0
"110046425490","-95.221841","38.280931","20003","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,4,True,True,True,NULL,True,True,NULL,0
"110056393807","-105.8451","46.40786","30017","30",NULL,"11.0130769230769",-11520,False,False,38668,1,2,True,True,True,NULL,True,True,True,0
"110070205674","-83.9279","43.44661","26145","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,1,True,False,True,NULL,True,True,True,0
"110070262031","-80.72776","28.35493","12009","12",NULL,"13.39",13226,False,True,31532,NULL,3,True,True,True,NULL,True,True,NULL,0
"110070556250","-152.447955","57.77905","02150","02",NULL,"21.1515384615385",0,False,True,51512,NULL,4,False,NULL,False,NULL,True,True,True,0
"110070556251","-152.668611","57.682222","02150","02",NULL,"21.1515384615385",0,False,True,51512,NULL,NULL,False,NULL,False,NULL,False,True,True,0
"110070556252","-78.928693","36.764503","51083","51",NULL,"11.0207692307692",30984,False,False,31710,1,NULL,True,True,True,NULL,True,True,True,1
"110070556253","-68.766113","44.795962","23019","23","{4,7}","20.2846153846154",4068,False,False,33282,1,5,True,True,True,NULL,True,True,True,0
"110070556254","-96.00481","36.08731","40143","40",NULL,"9.41307692307692",-15919,False,True,31740,NULL,5,True,True,True,NULL,True,True,True,0
"110070556255","-70.28099","43.65232","23005","23","{4,7}","20.2846153846154",4068,False,False,33282,1,6,True,False,True,NULL,True,True,True,0
"110070556256","-115.714713","38.931758","32023","32",NULL,"12.8215384615385",-670,True,True,38074,1,NULL,True,True,True,NULL,False,True,NULL,0
"110070556257","-80.66573","26.82401","12099","12",NULL,"13.39",13226,False,True,31532,1,1,True,True,True,NULL,True,True,True,0
"110070556258","-79.549857","40.307457","42129","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,3,True,False,True,NULL,True,True,True,0
"110070556259","-84.451897","33.792582","13121","13",NULL,"11.2553846153846",23537,False,True,33230,NULL,9,True,True,True,NULL,True,True,True,0
"110070556260","-69.68151","44.54862","23011","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,2,True,False,True,NULL,True,True,True,0
"110070556261","-88.059988","44.442149","55009","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,2,True,False,True,NULL,True,True,True,0
"110038701189","-76.50841","43.45152","36075","36",NULL,"18.27",23833,True,True,52148,NULL,2,True,False,True,NULL,True,True,True,0
"110039555754","-72.702879","41.782599","09003","09","{4}","23.84",-9594,True,False,48826,NULL,5,True,False,True,NULL,True,True,True,2
"110057002336","-81.62148","41.46583","39035","39",NULL,"11.0361538461538",37952,True,False,43920,1,6,True,False,True,NULL,True,True,True,0
"110059721225","-85.772319","43.899816","26085","26",NULL,"13.5746153846154",-7468,False,False,39690,1,NULL,True,True,True,NULL,True,True,True,0
"110059721485","-83.30993","42.294205","26163","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,6,True,False,True,NULL,True,True,True,0
"110066849922","-95.85309","41.25043","19155","19",NULL,"9.31923076923077",-5401,False,True,37572,NULL,9,True,True,True,NULL,True,True,True,0
"110070004600","-85.34758","39.91395","18065","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,1,True,True,True,NULL,True,True,NULL,0
"110070258843","-89.059331","33.120849","28159","28",NULL,"11.0661538461538",-12476,False,True,30390,NULL,2,True,True,True,NULL,True,True,True,0
"110070556262","-69.79698","44.29192","23011","23","{4,7}","20.2846153846154",4068,False,False,33282,2,1,True,True,True,NULL,True,True,True,0
"110070556263","-79.46507","35.72546","37037","37",NULL,"10.6269230769231",14875,True,True,30384,1,1,True,False,True,NULL,True,True,True,1
"110070556264","-81.12803","29.33375","12127","12",NULL,"13.39",13226,False,True,31532,NULL,2,True,True,True,NULL,True,True,True,1
"110070556265","-81.12964","29.33493","12127","12",NULL,"13.39",13226,False,True,31532,NULL,2,True,True,True,NULL,True,True,True,1
"110070556266","-81.105588","29.316927","12127","12",NULL,"13.39",13226,False,True,31532,NULL,2,True,True,True,NULL,True,True,True,1
"110070556267","-81.07514","29.26935","12127","12",NULL,"13.39",13226,False,True,31532,2,3,True,True,True,NULL,True,False,True,1
"110070556268","-85.38491","40.002","18065","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,2,True,True,True,NULL,True,True,NULL,0
"110070556269","-71.08457","42.38158","25017","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,9,True,False,True,NULL,True,True,True,3
"110070556271","-81.54523","35.91019","37027","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,5,True,False,True,NULL,True,True,True,0
"110070556272","-69.10954","44.11202","23013","23","{4,7}","20.2846153846154",4068,False,False,33282,1,2,True,True,True,NULL,True,False,True,0
"110003962098","-90.25108","38.6244","29510","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,9,True,False,True,NULL,True,True,True,0
"110004084106","-98.39284","40.58523","31001","31",NULL,"9.07307692307692",-4762,False,True,34198,1,4,True,True,True,NULL,True,True,NULL,0
"110038721933","-78.87996","43.02969","36063","36",NULL,"18.27",23833,True,True,52148,1,6,True,True,True,NULL,True,True,True,0
"110038723209","-83.05797","42.364218","26163","26",NULL,"13.5746153846154",-7468,False,False,39690,2,5,True,True,True,NULL,True,True,True,0
"110038723245","-91.566211","41.677534","19103","19",NULL,"9.31923076923077",-5401,False,True,37572,1,6,True,True,True,NULL,True,False,True,0
"110039529677","-104.99166","39.74001","08031","08",NULL,"11.7853846153846",3420,True,True,36626,2,6,True,True,True,NULL,True,True,True,0
"110039687675","-122.366656","37.952158","06013","06","{4}","24.2230769230769",75504,True,False,48022,NULL,7,True,True,True,NULL,True,True,NULL,3
"110040721412","-90.32031","38.74279","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110045011866","-78.89665","35.99974","37063","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,5,True,False,True,NULL,True,True,True,1
"110054147721","-84.459374","39.167935","39061","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,7,True,False,True,NULL,True,True,True,0
"110054627784","-88.04501","30.69851","01097","01",NULL,"11.4953846153846",-44514,False,True,31188,1,5,True,True,True,NULL,True,True,True,0
"110060837108","-122.32538","37.92787","06013","06","{4}","24.2230769230769",75504,True,False,48022,NULL,7,True,True,True,NULL,True,True,NULL,3
"110070028552","-87.869466","41.111768","17091","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,4,True,False,True,NULL,True,True,True,2
"110070225929","-91.11069","40.80466","19057","19",NULL,"9.31923076923077",-5401,False,True,37572,NULL,2,True,True,True,NULL,True,True,True,0
"110070385442","-69.10907","44.10119","23013","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,2,True,True,True,NULL,True,True,True,0
"110070556273","-109.683459","48.551918","30041","30",NULL,"11.0130769230769",-11520,False,False,38668,NULL,1,True,False,True,NULL,True,True,True,0
"110070556275","-81.55584","41.51133","39035","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,5,True,False,True,NULL,True,True,True,0
"110070556276","-149.89061","61.19529","02020","02",NULL,"21.1515384615385",0,False,True,51512,NULL,5,False,NULL,False,NULL,True,True,True,0
"110070556277","-71.30698","41.49888","44005","44","{2}","21.7238461538462",349,True,False,48036,1,4,True,True,True,NULL,True,True,True,2
"110070556278","-71.38338","41.89407","44007","44","{2}","21.7238461538462",349,True,False,48036,1,5,True,True,True,True,True,True,True,3
"110070556279","-69.11454","44.10722","23013","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,2,True,True,True,NULL,True,True,True,0
"110070556280","-69.120662","44.099058","23013","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,2,True,True,True,NULL,True,True,True,0
"110070556284","-69.12156","44.09872","23013","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,2,True,True,True,NULL,True,True,True,0
"110070556286","-91.92788","32.77465","22067","22",NULL,"9.20538461538461",19849,False,True,34416,NULL,3,True,True,True,NULL,True,True,True,0
"110046371430","-70.367073","43.75823","23005","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,5,True,False,True,NULL,True,True,True,0
"110060453156","-85.76698","38.25494","21111","21",NULL,"10.1892307692308",8059,False,True,36214,1,7,True,True,True,NULL,True,True,True,0
"110066849138","-85.816739","38.255784","21111","21",NULL,"10.1892307692308",8059,False,True,36214,1,8,True,True,True,NULL,True,True,True,0
"110067448818","-72.065837","41.482314","09011","09","{4}","23.84",-9594,True,False,48826,NULL,1,True,True,True,NULL,True,True,True,2
"110067449185","-85.775674","38.248284","21111","21",NULL,"10.1892307692308",8059,False,True,36214,2,16,True,True,True,NULL,True,True,True,0
"110070057806","-87.33255","41.60208","18089","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,2,True,False,True,NULL,True,True,True,1
"110070354567","-84.998825","41.933564","26023","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,1,True,True,True,NULL,True,True,True,0
"110070556287","-111.89402","40.66742","49035","49",NULL,"8.99692307692308",-5551,False,True,34086,NULL,7,True,True,False,NULL,True,True,True,1
"110070556288","-70.97114","42.45776","25009","25","{2,7}","22.9169230769231",33434,False,True,54582,1,5,True,False,True,NULL,True,True,True,3
"110070556289","-96.77636","32.75855","48113","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,6,True,True,True,NULL,True,True,True,0
"110070556290","-96.777731","32.760704","48113","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,6,True,True,True,NULL,True,True,True,0
"110070556291","-123.82025","46.96973","53027","53",NULL,"9.54",-9445,True,True,48534,NULL,5,True,True,False,NULL,True,True,True,0
"110070556292","-123.84883","46.9717","53027","53",NULL,"9.54",-9445,True,True,48534,NULL,5,True,True,False,NULL,True,True,True,0
"110070556293","-123.80786","46.98419","53027","53",NULL,"9.54",-9445,True,True,48534,NULL,5,True,True,False,NULL,True,True,True,0
"110070556294","-123.882601","46.981152","53027","53",NULL,"9.54",-9445,True,True,48534,NULL,5,True,True,True,NULL,True,False,True,0
"110070556297","-118.988789","35.380579","06029","06","{4}","24.2230769230769",75504,True,False,48022,1,9,True,True,False,NULL,True,True,True,0
